obsDate,temp,tempFeel,RH,MSLP,windSpeed,windDir,clouds,rain
31-01-23 12:13,28.9,28.5,39,1013,11.1,90,75,0.0
31-01-23 13:10,28.9,28.7,42,1013,11.1,100,75,0.0
31-01-23 14:12,28.9,28.7,42,1011,16.7,100,75,0.0
31-01-23 15:09,29.9,29.9,42,1010,14.8,90,75,0.0
31-01-23 16:08,28.9,29.4,48,1010,16.7,100,40,0.0
31-01-23 17:10,27.9,28.5,51,1010,18.5,90,40,0.0
31-01-23 18:34,25.9,26.3,65,1011,16.7,100,40,0.0
31-01-23 19:11,25.9,26.3,65,1011,14.8,90,75,0.0
31-01-23 20:10,25.9,26.3,65,1012,13.0,90,75,0.0
31-01-23 21:10,24.9,25.3,69,1013,3.7,0,75,0.0
31-01-23 22:18,23.9,24.4,78,1013,3.7,0,40,0.0
31-01-23 23:10,23.9,24.4,78,1013,3.7,0,40,0.0
01-02-23 00:13,23.9,24.4,78,1012,3.7,0,40,0.0
01-02-23 01:10,22.9,23.3,78,1012,3.7,0,40,0.0
01-02-23 02:11,22.9,23.5,83,1012,3.7,0,40,0.0
01-02-23 03:10,23.5,23.5,60,1011,10.4,27,95,0.0
01-02-23 04:10,23.4,23.3,60,1011,9.1,30,96,0.0
01-02-23 05:11,23.1,23.1,61,1011,10.5,27,95,0.0
01-02-23 07:47,23.9,24.2,69,1012,3.7,0,40,0.0
01-02-23 08:38,23.9,24.2,69,1013,3.7,0,40,0.0
01-02-23 09:14,26.9,27.8,57,1014,7.4,90,40,0.0
01-02-23 10:13,27.9,28.5,51,1014,14.8,60,40,0.0
01-02-23 11:10,29.9,29.5,39,1014,9.3,60,40,0.0
01-02-23 12:11,30.9,30.2,35,1013,14.8,80,40,0.0
01-02-23 13:06,30.9,30.2,35,1012,9.3,90,40,0.0
01-02-23 14:13,30.9,30.8,40,1011,16.7,90,75,0.0
01-02-23 15:11,29.9,29.9,42,1011,14.8,100,75,0.0
01-02-23 16:10,27.9,28.8,54,1011,18.5,100,75,0.0
01-02-23 17:10,26.9,27.8,57,1011,18.5,90,75,0.0
01-02-23 18:31,26.9,28.1,61,1011,14.8,90,75,0.0
01-02-23 19:06,26.9,28.1,61,1011,14.8,90,75,0.0
01-02-23 20:11,25.9,26.2,61,1012,14.8,80,75,0.0
01-02-23 21:11,25.9,26.1,57,1013,9.3,80,75,0.0
01-02-23 22:13,24.9,25.2,65,1014,9.3,50,75,0.0
01-02-23 23:11,23.0,23.1,69,1013,9.5,18,55,0.0
02-02-23 00:13,21.9,22.2,78,1013,3.7,0,75,0.0
02-02-23 01:10,21.9,22.2,78,1013,3.7,0,40,0.0
02-02-23 02:11,20.9,21.3,83,1012,3.7,0,40,0.0
02-02-23 03:10,20.9,21.4,88,1012,3.7,0,40,0.0
02-02-23 04:10,19.9,20.4,94,1012,3.7,0,40,0.0
02-02-23 05:10,21.2,21.0,65,1012,8.8,26,44,0.0
02-02-23 07:37,22.5,22.3,57,1014,8.0,29,63,0.0
02-02-23 08:28,21.9,22.4,83,1014,3.7,0,40,0.0
02-02-23 09:08,21.9,22.2,78,1014,3.7,0,40,0.0
02-02-23 10:13,27.9,28.5,51,1014,7.4,220,64,0.0
02-02-23 11:08,27.9,28.5,51,1014,7.4,30,60,0.0
02-02-23 12:13,30.9,29.7,30,1013,11.1,60,45,0.0
02-02-23 13:06,30.9,29.7,30,1013,13.0,50,54,0.0
02-02-23 14:12,30.9,30.4,37,1012,22.2,110,40,0.0
02-02-23 15:10,29.9,29.5,39,1011,22.2,100,40,0.0
02-02-23 16:11,29.9,29.3,37,1011,20.4,100,40,0.0
02-02-23 17:07,27.9,28.8,54,1011,20.4,100,75,0.0
02-02-23 18:27,26.9,28.1,61,1011,18.5,100,7,0.0
02-02-23 19:10,25.9,26.4,69,1012,11.1,100,6,0.0
02-02-23 20:11,24.9,25.3,69,1013,9.3,80,6,0.0
02-02-23 21:09,24.9,25.4,73,1014,5.5,70,6,0.0
02-02-23 22:18,23.9,24.4,78,1015,3.7,0,40,0.0
02-02-23 23:10,22.9,23.6,88,1015,3.7,0,40,0.0
03-02-23 00:13,22.9,23.6,88,1014,3.7,0,40,0.0
03-02-23 01:10,21.8,21.9,73,1013,8.4,15,13,0.0
03-02-23 02:10,21.9,22.6,94,1013,3.7,0,40,0.0
03-02-23 03:10,21.1,21.1,74,1012,8.6,7,19,0.0
03-02-23 04:07,20.9,21.7,100,1013,3.7,0,40,0.0
03-02-23 05:10,20.6,20.7,74,1013,8.3,19,33,0.0
03-02-23 07:39,18.9,19.5,100,1014,3.7,0,20,0.0
03-02-23 08:31,21.9,22.6,94,1015,3.7,0,20,0.0
03-02-23 09:12,23.9,24.3,73,1015,3.7,0,20,0.0
03-02-23 10:13,26.9,27.2,47,1016,11.1,60,14,0.0
03-02-23 11:11,28.9,29.0,45,1016,11.1,90,13,0.0
03-02-23 12:13,28.9,29.0,45,1014,20.4,100,5,0.0
03-02-23 13:10,28.9,29.4,48,1013,20.4,100,6,0.0
03-02-23 14:13,28.9,29.4,48,1012,24.1,130,6,0.0
03-02-23 15:10,28.9,29.7,51,1011,24.1,130,6,0.0
03-02-23 16:10,27.9,28.1,47,1011,24.1,100,6,0.0
03-02-23 17:10,25.5,25.5,56,1012,15.0,105,7,0.0
03-02-23 18:29,25.9,26.1,57,1012,16.7,100,5,0.0
03-02-23 19:10,24.9,25.1,61,1012,13.0,90,4,0.0
03-02-23 20:10,23.9,24.2,69,1013,3.7,0,4,0.0
03-02-23 21:06,22.9,23.2,73,1014,3.7,0,4,0.0
03-02-23 22:18,20.9,21.4,88,1014,3.7,0,4,0.0
03-02-23 23:10,20.9,21.3,83,1014,3.7,0,3,0.0
04-02-23 00:13,19.9,20.4,94,1014,3.7,0,2,0.0
04-02-23 01:10,19.9,20.4,94,1013,3.7,0,4,0.0
04-02-23 02:11,21.1,21.0,67,1012,6.0,350,4,0.0
04-02-23 03:08,18.9,19.5,100,1012,3.7,0,4,0.0
04-02-23 04:10,20.4,20.3,69,1012,5.2,340,5,0.0
04-02-23 05:10,20.2,20.1,69,1012,4.7,341,5,0.0
04-02-23 07:28,21.3,21.1,62,1014,5.0,354,6,0.0
04-02-23 08:21,23.5,23.4,54,1015,3.4,17,6,0.0
04-02-23 09:10,22.9,23.1,68,1014,3.7,0,6,0.0
04-02-23 10:12,26.9,27.4,50,1015,3.7,0,6,0.0
04-02-23 11:10,27.9,27.9,44,1014,9.3,300,6,0.0
04-02-23 12:11,28.9,29.0,45,1013,13.0,130,7,0.0
04-02-23 13:10,29.9,29.3,37,1012,16.7,130,6,0.0
04-02-23 14:11,30.9,29.7,30,1011,18.5,120,6,0.0
04-02-23 15:11,29.9,28.4,26,1010,18.5,100,6,0.0
04-02-23 16:10,29.9,28.4,25,1009,18.5,110,5,0.0
04-02-23 17:09,28.9,27.9,32,1010,18.5,110,5,0.0
04-02-23 18:23,26.9,27.0,44,1010,13.0,100,4,0.0
04-02-23 19:10,24.9,25.0,57,1011,5.5,90,4,0.0
04-02-23 20:10,22.9,23.1,68,1012,3.7,0,5,0.0
04-02-23 21:10,21.9,22.1,73,1013,3.7,0,5,0.0
04-02-23 22:15,22.9,23.1,68,1013,3.7,0,5,0.0
04-02-23 23:10,19.9,20.2,83,1013,3.7,0,4,0.0
05-02-23 00:11,18.9,19.0,82,1013,3.7,0,2,0.0
05-02-23 01:10,18.9,19.0,82,1012,3.7,0,3,0.0
05-02-23 02:11,17.9,18.1,88,1012,3.7,0,4,0.0
05-02-23 03:10,16.9,17.1,94,1011,3.7,0,4,0.0
05-02-23 04:10,20.3,20.3,72,1011,5.8,340,5,0.0
05-02-23 05:06,20.1,20.1,72,1011,4.8,343,5,0.0
05-02-23 07:39,15.9,16.2,100,1012,3.7,0,6,0.0
05-02-23 08:33,19.9,19.9,73,1013,3.7,0,6,0.0
05-02-23 09:10,21.9,22.0,68,1014,3.7,0,6,0.0
05-02-23 10:12,25.9,25.9,50,1014,3.7,0,5,0.0
05-02-23 11:06,28.9,27.9,32,1013,7.4,330,5,0.0
05-02-23 12:07,29.9,28.6,28,1012,13.0,130,4,0.0
05-02-23 13:10,28.9,28.5,39,1012,20.4,130,0,0.0
05-02-23 14:11,29.9,28.7,30,1011,16.7,130,0,0.0
05-02-23 15:08,28.9,28.3,37,1010,18.5,120,0,0.0
05-02-23 16:10,27.9,28.1,47,1010,18.5,130,0,0.0
05-02-23 17:10,27.9,27.8,42,1010,18.5,130,0,0.0
05-02-23 18:26,24.9,25.4,73,1011,9.3,120,0,0.0
05-02-23 19:10,23.9,24.4,78,1011,3.7,0,0,0.0
05-02-23 20:10,22.9,23.6,88,1012,3.7,0,0,0.0
05-02-23 21:09,21.9,22.6,94,1013,3.7,0,1,0.0
05-02-23 22:12,23.1,23.2,67,1013,2.1,173,2,0.0
05-02-23 23:10,22.7,22.8,68,1013,1.4,196,2,0.0
06-02-23 00:11,20.9,21.7,100,1013,3.7,0,5,0.0
06-02-23 01:10,19.9,20.6,100,1013,3.7,0,5,0.0
06-02-23 02:10,21.4,21.5,72,1012,3.6,323,8,0.0
06-02-23 03:10,21.1,21.2,73,1011,3.1,308,27,0.0
06-02-23 04:11,20.8,20.9,74,1012,4.1,317,34,0.0
06-02-23 05:10,17.9,18.4,100,1012,3.7,0,34,0.0
06-02-23 07:31,17.9,18.4,100,1013,3.7,0,9,0.0
06-02-23 08:24,20.9,21.4,88,1015,3.7,0,8,0.0
06-02-23 09:10,22.9,23.3,78,1015,3.7,220,8,0.0
06-02-23 10:13,25.9,26.2,61,1015,3.7,0,9,0.0
06-02-23 11:09,27.9,28.1,47,1014,3.7,0,9,0.0
06-02-23 12:13,28.0,28.1,46,1012,12.2,151,38,0.0
06-02-23 13:10,28.9,30.6,58,1012,18.5,110,53,0.0
06-02-23 14:13,29.9,30.7,48,1011,9.3,90,20,0.0
06-02-23 15:10,29.9,30.2,45,1010,16.7,90,20,0.0
06-02-23 16:11,29.9,30.2,45,1010,16.7,100,20,0.0
06-02-23 17:10,28.9,27.9,32,1009,11.1,100,70,0.0
06-02-23 18:36,26.9,27.4,50,1010,9.3,60,86,0.0
06-02-23 19:14,22.9,23.1,68,1011,3.7,0,70,0.0
06-02-23 20:10,22.9,23.2,73,1011,3.7,0,48,0.0
06-02-23 21:11,21.9,22.2,78,1012,3.7,0,36,0.0
06-02-23 22:17,20.9,21.5,94,1010,3.7,0,29,0.0
06-02-23 23:10,20.9,21.5,94,1012,3.7,0,26,0.0
07-02-23 00:10,20.9,21.5,94,1011,3.7,0,81,0.0
07-02-23 01:10,21.5,21.6,72,1011,4.5,248,38,0.0
07-02-23 02:10,21.2,21.2,73,1010,5.1,249,44,0.0
07-02-23 03:06,20.9,21.5,94,1011,3.7,0,39,0.0
07-02-23 04:10,19.9,20.6,100,1010,3.7,0,34,0.0
07-02-23 05:10,20.1,20.2,76,1011,4.2,302,36,0.0
07-02-23 07:32,19.9,20.6,100,1012,3.7,0,90,0.0
07-02-23 08:19,21.9,22.5,88,1013,3.7,0,87,0.0
07-02-23 09:11,22.9,23.5,83,1013,3.7,0,69,0.0
07-02-23 10:13,25.9,26.4,69,1014,9.3,240,55,0.0
07-02-23 11:10,27.9,28.8,54,1014,11.1,240,40,0.0
07-02-23 12:13,28.9,29.0,45,1012,11.1,210,20,0.0
07-02-23 13:10,29.9,30.2,45,1012,11.1,210,20,0.0
07-02-23 14:13,29.9,30.2,45,1010,13.0,210,77,0.0
07-02-23 15:10,29.9,30.2,45,1010,14.8,200,71,0.0
07-02-23 16:10,29.9,30.2,45,1010,16.7,200,68,0.0
07-02-23 17:08,28.9,29.7,51,1010,9.3,180,59,0.0
07-02-23 18:30,26.9,27.8,57,1011,7.4,190,73,0.0
07-02-23 19:10,25.9,26.2,61,1011,3.7,0,78,0.0
07-02-23 20:10,24.9,25.4,73,1012,3.7,0,82,0.0
07-02-23 21:11,22.9,23.5,83,1012,3.7,0,85,0.0
07-02-23 22:19,21.9,22.5,88,1012,3.7,0,82,0.0
07-02-23 23:10,20.9,21.7,100,1012,3.7,0,20,0.0
08-02-23 00:13,21.9,22.8,100,1012,3.7,0,20,0.0
08-02-23 01:10,21.9,22.8,100,1012,3.7,0,20,0.0
08-02-23 02:10,20.9,21.7,100,1011,3.7,0,20,0.0
08-02-23 03:10,21.2,21.5,81,1011,4.5,293,7,0.0
08-02-23 04:10,19.9,20.6,100,1011,3.7,0,20,0.0
08-02-23 05:10,19.9,20.6,100,1011,3.7,0,23,0.0
08-02-23 07:38,19.9,20.6,100,1012,3.7,0,25,0.0
08-02-23 08:31,21.9,22.8,100,1013,5.5,220,20,0.0
08-02-23 09:07,23.9,24.7,88,1014,5.5,230,20,0.0
08-02-23 10:14,27.9,30.4,69,1014,5.5,240,20,0.0
08-02-23 11:10,28.9,31.1,61,1014,7.4,220,20,0.0
08-02-23 12:13,29.9,33.1,62,1012,13.0,120,40,0.0
08-02-23 13:07,29.9,33.1,62,1012,16.7,120,40,0.0
08-02-23 14:12,29.9,33.1,62,1011,14.8,130,40,0.0
08-02-23 15:08,27.1,28.1,58,1009,21.0,159,89,0.0
08-02-23 16:13,26.3,26.3,61,1009,20.3,167,77,0.0
08-02-23 17:06,27.9,29.9,65,1010,13.0,200,20,0.0
08-02-23 18:31,25.9,26.6,78,1011,11.1,190,20,0.0
08-02-23 19:11,25.9,26.6,78,1011,7.4,230,20,0.0
08-02-23 20:10,24.9,25.7,83,1012,5.5,270,20,0.0
08-02-23 21:11,24.9,25.7,83,1013,3.7,0,20,0.0
08-02-23 22:19,23.9,24.7,88,1013,3.7,0,20,0.0
08-02-23 23:11,23.9,24.7,88,1013,3.7,0,20,0.0
09-02-23 00:14,22.9,23.7,94,1012,3.7,0,20,0.0
09-02-23 01:11,22.9,23.9,100,1012,3.7,0,20,0.0
09-02-23 02:10,22.9,23.9,100,1011,3.7,0,20,0.0
09-02-23 03:10,21.2,21.4,80,1010,4.2,309,83,0.0
09-02-23 04:10,20.9,21.2,81,1011,4.9,319,82,0.0
09-02-23 05:10,20.8,21.0,81,1011,3.9,305,79,0.0
09-02-23 07:38,20.9,21.7,100,1012,3.7,0,26,0.0
09-02-23 08:31,22.9,23.9,100,1013,3.7,0,23,0.0
09-02-23 09:11,24.9,25.8,88,1013,3.7,0,20,0.0
09-02-23 10:13,27.9,29.5,61,1014,3.7,0,18,0.0
09-02-23 11:10,27.9,29.5,61,1014,3.7,0,17,0.0
09-02-23 12:11,29.9,31.6,54,1013,3.7,0,39,0.0
09-02-23 13:10,30.9,32.7,51,1012,13.0,120,50,0.0
09-02-23 14:13,30.9,32.7,51,1011,16.7,100,20,0.0
09-02-23 15:10,27.4,28.3,57,1010,21.1,168,61,0.0
09-02-23 16:08,29.9,31.1,51,1010,13.0,200,20,0.0
09-02-23 17:10,28.9,30.1,54,1010,14.8,200,61,0.0
09-02-23 18:32,26.9,28.4,65,1011,9.3,170,100,0.0
09-02-23 19:14,26.9,28.4,65,1012,11.1,200,100,0.0
09-02-23 20:10,25.9,26.4,69,1013,3.7,0,96,0.0
09-02-23 21:12,23.9,24.6,83,1014,3.7,0,91,0.0
09-02-23 22:20,23.9,24.7,88,1014,3.7,0,82,0.0
09-02-23 23:10,23.9,24.7,88,1014,3.7,0,73,0.0
10-02-23 00:12,22.9,23.7,94,1014,3.7,0,10,0.0
10-02-23 01:10,22.0,22.3,77,1013,5.2,267,6,0.0
10-02-23 02:10,21.6,21.9,78,1012,5.6,280,5,0.0
10-02-23 03:10,20.9,21.7,100,1012,3.7,0,10,0.0
10-02-23 04:11,21.1,21.3,79,1012,5.7,288,25,0.0
10-02-23 05:11,20.9,21.7,100,1012,3.7,0,25,0.0
10-02-23 07:37,21.8,22.0,76,1015,5.9,297,72,0.0
10-02-23 08:36,22.9,23.7,94,1015,3.7,0,68,0.0
10-02-23 09:14,24.9,25.5,78,1015,3.7,0,70,0.0
10-02-23 10:12,26.9,28.1,61,1015,3.7,0,64,0.0
10-02-23 11:06,28.9,30.1,54,1015,3.7,0,69,0.0
10-02-23 12:13,29.9,32.3,58,1014,13.0,110,20,0.0
10-02-23 13:08,29.9,32.3,58,1013,14.8,110,20,0.0
10-02-23 14:11,29.9,31.6,54,1012,13.0,120,20,0.0
10-02-23 15:10,29.9,31.6,54,1011,13.0,110,20,0.0
10-02-23 16:09,29.9,30.7,48,1010,13.0,100,20,0.0
10-02-23 17:11,28.9,30.1,54,1011,7.4,130,20,0.0
10-02-23 18:30,26.9,28.1,61,1012,9.3,210,20,0.0
10-02-23 19:11,26.9,28.1,61,1012,5.5,210,20,0.0
10-02-23 20:10,25.9,26.4,69,1013,3.7,0,20,0.0
10-02-23 21:11,24.9,25.3,69,1014,3.7,0,20,0.0
10-02-23 22:19,21.9,22.6,94,1014,3.7,0,15,0.0
10-02-23 23:10,23.9,24.8,94,1015,3.7,0,13,0.0
11-02-23 00:14,23.9,24.8,94,1015,3.7,0,10,0.0
11-02-23 01:10,22.9,23.9,100,1014,3.7,0,15,0.0
11-02-23 02:10,21.9,22.8,100,1013,3.7,0,29,0.0
11-02-23 03:10,21.4,21.7,82,1012,6.1,308,24,0.0
11-02-23 04:10,21.2,21.4,81,1012,5.0,313,21,0.0
11-02-23 05:10,21.0,21.3,81,1012,4.5,315,18,0.0
11-02-23 07:31,20.9,21.7,100,1014,3.7,0,40,0.0
11-02-23 08:25,22.9,23.7,94,1015,5.5,250,20,0.0
11-02-23 09:10,24.9,25.7,83,1015,7.4,290,20,0.0
11-02-23 10:13,27.9,30.4,69,1015,11.1,280,20,0.0
11-02-23 11:10,28.9,31.1,61,1015,11.1,250,20,0.0
11-02-23 12:12,31.9,33.2,45,1014,9.3,240,20,0.0
11-02-23 13:10,32.9,33.7,40,1012,9.3,130,20,0.0
11-02-23 14:12,32.9,35.9,49,1011,9.3,80,20,0.0
11-02-23 15:10,32.9,35.1,46,1011,9.3,120,20,0.0
11-02-23 16:10,30.9,32.7,51,1010,19.9,173,20,0.0
11-02-23 17:10,29.9,31.6,54,1010,13.0,230,20,0.0
11-02-23 18:23,26.9,29.1,74,1011,7.4,250,20,0.0
11-02-23 19:10,26.9,29.1,74,1011,5.5,270,20,0.0
11-02-23 20:10,24.9,25.8,88,1012,3.7,0,20,0.0
11-02-23 21:10,24.9,25.8,88,1013,3.7,0,20,0.0
11-02-23 22:16,24.9,25.8,88,1014,3.7,0,20,0.0
11-02-23 23:10,24.9,25.8,88,1014,3.7,0,20,0.0
12-02-23 00:11,23.9,25.0,100,1013,3.7,0,20,0.0
12-02-23 01:06,23.9,25.0,100,1013,3.7,0,85,0.0
12-02-23 02:10,22.3,22.7,80,1012,5.9,255,83,0.0
12-02-23 03:10,22.1,22.5,81,1012,5.8,260,83,0.0
12-02-23 04:10,21.9,22.3,81,1012,5.0,280,86,0.0
12-02-23 05:10,21.8,22.1,80,1013,4.7,273,88,0.0
12-02-23 07:38,24.9,25.9,94,1013,3.7,0,75,0.0
12-02-23 08:29,25.9,27.0,94,1014,3.7,0,75,0.0
12-02-23 09:11,25.9,26.9,89,1014,3.7,0,75,0.0
12-02-23 10:12,26.9,29.9,83,1015,3.7,0,40,0.0
12-02-23 11:06,27.9,31.1,74,1015,3.7,0,20,0.0
12-02-23 12:12,30.9,34.2,58,1014,3.7,0,20,0.0
12-02-23 13:10,31.9,36.4,58,1013,11.1,160,20,0.0
12-02-23 14:12,31.9,35.5,55,1013,11.1,200,20,0.0
12-02-23 15:11,28.9,30.0,53,1010,20.2,171,7,0.0
12-02-23 16:10,29.9,32.3,58,1011,14.8,200,8,0.0
12-02-23 17:10,29.9,31.1,51,1011,9.3,230,8,0.0
12-02-23 18:23,27.9,31.1,74,1012,11.1,220,9,0.0
12-02-23 19:09,26.9,29.9,83,1012,14.8,230,7,0.0
12-02-23 20:10,25.9,27.0,94,1013,14.8,260,12,0.0
12-02-23 21:07,25.9,27.0,94,1013,5.5,300,10,0.0
12-02-23 22:16,24.9,26.1,100,1014,3.7,0,8,0.0
12-02-23 23:10,24.9,26.1,100,1014,3.7,0,7,0.0
13-02-23 00:11,23.9,25.0,100,1013,3.7,0,0,0.0
13-02-23 01:10,23.9,25.0,100,1013,3.7,0,0,0.0
13-02-23 02:06,23.9,25.0,100,1013,3.7,0,0,0.0
13-02-23 03:10,22.9,23.9,100,1012,3.7,0,12,0.0
13-02-23 04:08,21.9,22.8,100,1012,3.7,0,19,0.0
13-02-23 05:10,22.9,23.9,100,1012,3.7,0,22,0.0
13-02-23 07:38,20.9,21.7,100,1014,5.5,290,40,0.0
13-02-23 08:32,20.9,21.7,100,1015,3.7,0,40,0.0
13-02-23 09:13,27.4,27.2,40,1016,9.3,60,7,0.0
13-02-23 10:14,28.9,28.5,39,1016,11.1,140,7,0.0
13-02-23 11:09,29.9,29.3,37,1015,9.3,50,7,0.0
13-02-23 12:13,32.9,31.0,22,1015,14.8,90,4,0.0
13-02-23 13:08,32.9,31.3,25,1014,14.8,100,2,0.0
13-02-23 14:14,31.9,30.3,25,1012,22.2,120,1,0.0
13-02-23 15:10,31.9,30.4,27,1012,24.1,110,1,0.0
13-02-23 16:12,30.9,30.2,35,1011,20.4,130,1,0.0
13-02-23 17:10,28.9,28.7,42,1011,16.7,120,1,0.0
13-02-23 18:31,26.9,27.6,54,1013,9.3,110,0,0.0
13-02-23 19:11,25.9,26.1,57,1013,7.4,110,0,0.0
13-02-23 20:11,24.9,25.1,61,1014,3.7,0,0,0.0
13-02-23 21:12,22.9,23.1,68,1014,3.7,0,0,0.0
13-02-23 22:15,21.9,22.2,78,1015,3.7,0,0,0.0
13-02-23 23:09,21.9,22.2,78,1015,3.7,0,0,0.0
14-02-23 00:31,20.9,21.3,83,1015,3.7,0,0,0.0
14-02-23 01:12,19.9,20.4,94,1014,3.7,0,0,0.0
14-02-23 02:11,19.9,20.4,94,1014,3.7,0,0,0.0
14-02-23 03:10,21.4,21.5,72,1013,4.9,328,0,0.0
14-02-23 04:11,19.9,20.6,100,1013,3.7,0,0,0.0
14-02-23 05:11,19.9,20.6,100,1013,3.7,0,0,0.0
14-02-23 07:40,18.9,19.3,94,1015,3.7,0,2,0.0
14-02-23 08:32,22.9,23.3,78,1016,3.7,0,1,0.0
14-02-23 09:12,23.9,24.3,73,1016,3.7,0,1,0.0
14-02-23 10:14,26.9,27.8,57,1016,9.3,290,1,0.0
14-02-23 11:10,28.9,29.0,45,1016,9.3,290,20,0.0
14-02-23 12:14,30.9,30.8,40,1014,9.3,150,20,0.0
14-02-23 13:10,29.5,29.4,42,1011,13.9,152,3,0.0
14-02-23 14:15,30.9,30.8,40,1011,16.7,120,20,0.0
14-02-23 15:10,30.9,30.2,35,1011,16.7,110,20,0.0
14-02-23 16:12,29.9,29.5,39,1010,16.7,130,20,0.0
14-02-23 17:05,28.9,28.7,42,1010,11.1,140,3,0.0
14-02-23 18:34,26.9,27.8,57,1011,5.5,190,0,0.0
14-02-23 19:13,25.9,26.3,65,1012,7.4,250,0,0.0
14-02-23 20:11,24.0,24.2,67,1013,7.7,201,0,0.0
14-02-23 21:09,23.9,24.4,78,1013,3.7,0,0,0.0
14-02-23 22:19,22.9,23.5,83,1013,3.7,0,0,0.0
14-02-23 23:11,22.9,23.5,83,1013,3.7,0,0,0.0
15-02-23 00:11,21.9,22.6,94,1013,3.7,0,0,0.0
15-02-23 01:11,20.9,21.7,100,1013,3.7,0,0,0.0
15-02-23 02:10,20.9,21.7,100,1012,3.7,0,0,0.0
15-02-23 03:10,21.1,21.2,75,1011,5.0,300,0,0.0
15-02-23 04:10,20.7,20.8,75,1011,5.2,297,0,0.0
15-02-23 05:11,20.4,20.5,75,1011,5.4,299,0,0.0
15-02-23 07:40,19.9,20.6,100,1013,3.7,0,0,0.0
15-02-23 08:33,22.9,23.5,83,1013,3.7,0,0,0.0
15-02-23 09:12,23.9,24.4,78,1013,3.7,0,0,0.0
15-02-23 10:13,27.9,29.1,57,1014,7.4,320,0,0.0
15-02-23 11:10,28.9,29.7,51,1014,7.4,20,0,0.0
15-02-23 12:14,29.9,31.1,51,1012,14.8,120,0,0.0
15-02-23 13:10,30.9,32.1,48,1012,20.4,120,0,0.0
15-02-23 14:14,29.9,29.9,42,1010,18.5,120,0,0.0
15-02-23 15:10,30.9,31.1,42,1010,18.5,130,0,0.0
15-02-23 16:12,27.1,27.8,55,1010,20.5,165,0,0.0
15-02-23 17:10,26.3,26.3,58,1010,16.3,175,0,0.0
15-02-23 18:32,26.9,28.1,61,1010,5.5,190,0,0.0
15-02-23 19:12,25.9,26.4,69,1011,5.5,240,0,0.0
15-02-23 20:11,25.9,26.4,69,1011,7.4,220,0,0.0
15-02-23 21:12,23.9,24.6,83,1012,3.7,0,0,0.0
15-02-23 22:20,23.9,24.8,94,1013,3.7,0,0,0.0
15-02-23 23:10,22.9,23.9,100,1013,3.7,0,0,0.0
16-02-23 00:14,22.9,23.9,100,1013,3.7,0,0,0.0
16-02-23 01:10,22.9,23.9,100,1012,3.7,0,0,0.0
16-02-23 02:11,21.9,22.8,100,1012,3.7,0,0,0.0
16-02-23 03:10,21.9,22.8,100,1011,3.7,0,0,0.0
16-02-23 04:09,20.9,21.7,100,1011,3.7,0,0,0.0
16-02-23 05:10,20.9,21.7,100,1011,3.7,0,0,0.0
16-02-23 07:38,22.1,22.2,73,1014,3.7,288,0,0.0
16-02-23 08:30,21.9,22.8,100,1013,3.7,0,0,0.0
16-02-23 09:12,23.9,24.6,83,1014,3.7,0,0,0.0
16-02-23 10:11,26.9,28.1,61,1014,11.1,240,0,0.0
16-02-23 11:10,29.9,29.5,39,1014,5.5,260,0,0.0
16-02-23 12:12,30.9,30.8,40,1013,11.1,100,1,0.0
16-02-23 13:10,31.9,32.8,43,1012,13.0,140,1,0.0
16-02-23 14:14,31.9,32.8,43,1011,19.3,162,1,0.0
16-02-23 15:10,31.9,31.7,37,1010,18.5,220,1,0.0
16-02-23 16:12,31.9,31.7,37,1010,14.8,190,1,0.0
16-02-23 17:08,29.9,30.7,48,1010,14.8,170,1,0.0
16-02-23 18:31,26.9,28.7,69,1011,11.1,190,20,0.0
16-02-23 19:15,25.9,26.5,73,1012,5.5,200,20,0.0
16-02-23 20:10,25.9,26.6,78,1012,5.5,230,20,0.0
16-02-23 21:11,25.9,26.5,73,1013,9.3,230,20,0.0
16-02-23 22:20,23.9,24.6,83,1014,3.7,0,20,0.0
16-02-23 23:10,23.9,24.7,88,1014,3.7,0,20,0.0
17-02-23 00:13,23.9,24.7,88,1014,3.7,0,20,0.0
17-02-23 01:07,23.9,24.7,88,1014,3.7,0,20,0.0
17-02-23 02:10,23.9,24.7,88,1012,3.7,0,20,0.0
17-02-23 03:10,22.9,23.6,88,1013,3.7,0,20,0.0
17-02-23 04:09,21.6,21.9,80,1012,5.5,270,0,0.0
17-02-23 05:08,22.9,23.9,100,1012,3.7,0,20,0.0
17-02-23 07:37,21.9,22.8,100,1014,3.7,0,20,0.0
17-02-23 08:34,24.9,25.8,88,1015,3.7,0,20,0.0
17-02-23 09:13,25.9,26.6,78,1015,3.7,0,20,0.0
17-02-23 10:14,26.9,28.7,69,1016,5.5,270,40,0.0
17-02-23 11:10,27.9,30.4,69,1015,9.3,230,40,0.0
17-02-23 12:14,28.2,29.0,54,1013,17.1,166,1,0.0
17-02-23 13:10,29.9,31.1,51,1013,13.0,180,40,0.0
17-02-23 14:13,28.9,30.1,54,1012,18.5,190,40,0.0
17-02-23 15:10,29.9,31.1,51,1011,16.7,180,40,0.0
17-02-23 16:12,28.9,30.1,54,1011,16.7,170,20,0.0
17-02-23 17:10,26.9,28.1,61,1011,18.5,160,20,0.0
17-02-23 18:30,26.9,28.1,61,1012,14.8,180,20,0.0
